Category,Id
0,2997
6,2998
3,2999
0,3000
0,3001
0,3002
0,3003
6,3004
8,3005
8,3006
5,3007
0,3008
0,3009
5,3010
0,3011
3,3012
5,3013
6,3014
6,3015
8,3016
6,3017
5,3018
3,3019
3,3020
6,3021
5,3022
8,3023
5,3024
5,3025
5,3026
6,3027
5,3028
5,3029
3,3030
5,3031
5,3032
5,3033
5,3034
6,3035
6,3036
5,3037
8,3038
0,3039
6,3040
6,3041
5,3042
6,3043
3,3044
6,3045
5,3046
8,3047
5,3048
6,3049
6,3050
3,3051
6,3052
8,3053
3,3054
5,3055
6,3056
3,3057
5,3058
6,3059
5,3060
0,3061
0,3062
5,3063
5,3064
8,3065
5,3066
3,3067
6,3068
8,3069
6,3070
5,3071
6,3072
5,3073
3,3074
3,3075
8,3076
5,3077
5,3078
0,3079
6,3080
8,3081
5,3082
6,3083
5,3084
5,3085
6,3086
3,3087
3,3088
5,3089
5,3090
6,3091
5,3092
3,3093
0,3094
6,3095
0,3096
6,3097
3,3098
8,3099
6,3100
3,3101
0,3102
6,3103
3,3104
8,3105
6,3106
3,3107
6,3108
6,3109
3,3110
6,3111
3,3112
0,3113
5,3114
6,3115
6,3116
6,3117
6,3118
0,3119
6,3120
5,3121
0,3122
0,3123
8,3124
6,3125
0,3126
5,3127
5,3128
5,3129
6,3130
3,3131
6,3132
6,3133
5,3134
6,3135
0,3136
6,3137
3,3138
6,3139
5,3140
6,3141
3,3142
5,3143
6,3144
3,3145
6,3146
5,3147
6,3148
0,3149
6,3150
5,3151
6,3152
3,3153
0,3154
3,3155
8,3156
8,3157
8,3158
3,3159
5,3160
0,3161
3,3162
3,3163
6,3164
3,3165
0,3166
0,3167
6,3168
5,3169
3,3170
6,3171
5,3172
3,3173
5,3174
6,3175
0,3176
0,3177
5,3178
6,3179
5,3180
0,3181
0,3182
0,3183
8,3184
6,3185
5,3186
3,3187
6,3188
0,3189
5,3190
8,3191
8,3192
0,3193
3,3194
5,3195
5,3196
6,3197
0,3198
8,3199
8,3200
3,3201
5,3202
5,3203
5,3204
5,3205
0,3206
6,3207
6,3208
6,3209
3,3210
3,3211
0,3212
5,3213
5,3214
8,3215
6,3216
5,3217
6,3218
5,3219
6,3220
5,3221
5,3222
5,3223
5,3224
6,3225
6,3226
6,3227
3,3228
3,3229
5,3230
5,3231
3,3232
5,3233
6,3234
8,3235
0,3236
5,3237
8,3238
6,3239
6,3240
5,3241
5,3242
0,3243
6,3244
6,3245
0,3246
5,3247
3,3248
6,3249
5,3250
5,3251
6,3252
6,3253
0,3254
6,3255
6,3256
6,3257
6,3258
6,3259
5,3260
5,3261
0,3262
6,3263
5,3264
5,3265
3,3266
0,3267
6,3268
3,3269
0,3270
0,3271
6,3272
3,3273
0,3274
5,3275
5,3276
0,3277
3,3278
8,3279
5,3280
3,3281
8,3282
8,3283
6,3284
3,3285
5,3286
0,3287
5,3288
5,3289
5,3290
0,3291
5,3292
5,3293
8,3294
5,3295
6,3296
6,3297
6,3298
6,3299
5,3300
3,3301
8,3302
6,3303
3,3304
3,3305
3,3306
5,3307
0,3308
3,3309
5,3310
3,3311
6,3312
3,3313
5,3314
6,3315
3,3316
5,3317
6,3318
6,3319
3,3320
8,3321
3,3322
5,3323
6,3324
3,3325
3,3326
8,3327
3,3328
6,3329
3,3330
5,3331
5,3332
6,3333
0,3334
8,3335
6,3336
5,3337
3,3338
6,3339
5,3340
6,3341
6,3342
8,3343
5,3344
3,3345
8,3346
0,3347
6,3348
3,3349
0,3350
3,3351
5,3352
3,3353
5,3354
0,3355
0,3356
5,3357
6,3358
3,3359
8,3360
5,3361
3,3362
6,3363
6,3364
8,3365
0,3366
6,3367
6,3368
0,3369
3,3370
5,3371
6,3372
5,3373
5,3374
6,3375
0,3376
8,3377
6,3378
8,3379
8,3380
6,3381
8,3382
0,3383
6,3384
8,3385
6,3386
8,3387
6,3388
5,3389
6,3390
3,3391
3,3392
5,3393
0,3394
0,3395
3,3396
5,3397
5,3398
5,3399
8,3400
3,3401
8,3402
3,3403
5,3404
0,3405
5,3406
0,3407
6,3408
3,3409
6,3410
6,3411
5,3412
5,3413
5,3414
0,3415
3,3416
5,3417
6,3418
8,3419
3,3420
8,3421
5,3422
0,3423
5,3424
6,3425
6,3426
6,3427
5,3428
3,3429
3,3430
5,3431
5,3432
6,3433
8,3434
5,3435
5,3436
5,3437
5,3438
5,3439
5,3440
0,3441
6,3442
8,3443
0,3444
6,3445
3,3446
0,3447
5,3448
6,3449
8,3450
6,3451
5,3452
0,3453
8,3454
0,3455
6,3456
6,3457
5,3458
8,3459
0,3460
3,3461
0,3462
8,3463
6,3464
3,3465
6,3466
0,3467
6,3468
8,3469
0,3470
3,3471
3,3472
6,3473
6,3474
6,3475
8,3476
5,3477
6,3478
5,3479
0,3480
5,3481
8,3482
5,3483
3,3484
0,3485
8,3486
8,3487
6,3488
3,3489
6,3490
5,3491
6,3492
3,3493
5,3494
8,3495
6,3496
6,3497
5,3498
5,3499
6,3500
5,3501
5,3502
8,3503
6,3504
3,3505
5,3506
6,3507
8,3508
6,3509
5,3510
0,3511
6,3512
5,3513
0,3514
0,3515
6,3516
3,3517
3,3518
8,3519
0,3520
5,3521
5,3522
6,3523
6,3524
3,3525
6,3526
8,3527
0,3528
3,3529
3,3530
5,3531
0,3532
6,3533
0,3534
3,3535
6,3536
6,3537
3,3538
5,3539
6,3540
8,3541
5,3542
3,3543
3,3544
0,3545
5,3546
5,3547
6,3548
5,3549
6,3550
0,3551
0,3552
0,3553
0,3554
8,3555
8,3556
5,3557
6,3558
6,3559
3,3560
5,3561
0,3562
5,3563
0,3564
8,3565
5,3566
0,3567
6,3568
3,3569
5,3570
8,3571
5,3572
5,3573
3,3574
6,3575
8,3576
5,3577
8,3578
5,3579
0,3580
6,3581
8,3582
3,3583
0,3584
8,3585
8,3586
8,3587
8,3588
6,3589
0,3590
0,3591
6,3592
6,3593
6,3594
0,3595
0,3596
5,3597
5,3598
5,3599
3,3600
5,3601
6,3602
0,3603
5,3604
5,3605
0,3606
0,3607
0,3608
6,3609
5,3610
6,3611
3,3612
6,3613
5,3614
0,3615
0,3616
5,3617
3,3618
8,3619
5,3620
8,3621
3,3622
6,3623
3,3624
5,3625
6,3626
5,3627
5,3628
6,3629
6,3630
6,3631
6,3632
0,3633
6,3634
8,3635
0,3636
0,3637
5,3638
8,3639
8,3640
0,3641
5,3642
5,3643
3,3644
6,3645
6,3646
5,3647
5,3648
6,3649
5,3650
6,3651
6,3652
6,3653
5,3654
5,3655
6,3656
6,3657
5,3658
5,3659
8,3660
6,3661
3,3662
5,3663
3,3664
3,3665
6,3666
5,3667
5,3668
5,3669
0,3670
0,3671
0,3672
5,3673
5,3674
5,3675
5,3676
8,3677
0,3678
8,3679
5,3680
6,3681
3,3682
6,3683
0,3684
0,3685
3,3686
6,3687
5,3688
3,3689
5,3690
3,3691
6,3692
6,3693
5,3694
8,3695
6,3696
3,3697
5,3698
5,3699
6,3700
0,3701
0,3702
6,3703
8,3704
3,3705
5,3706
6,3707
5,3708
3,3709
5,3710
6,3711
5,3712
0,3713
5,3714
6,3715
8,3716
5,3717
8,3718
6,3719
3,3720
8,3721
3,3722
5,3723
8,3724
0,3725
3,3726
3,3727
5,3728
5,3729
8,3730
3,3731
3,3732
8,3733
6,3734
5,3735
0,3736
5,3737
5,3738
5,3739
0,3740
3,3741
6,3742
6,3743
8,3744
6,3745
8,3746
5,3747
6,3748
5,3749
6,3750
3,3751
6,3752
6,3753
3,3754
5,3755
5,3756
3,3757
6,3758
6,3759
3,3760
6,3761
6,3762
6,3763
5,3764
5,3765
5,3766
5,3767
6,3768
6,3769
3,3770
0,3771
5,3772
6,3773
3,3774
6,3775
5,3776
6,3777
5,3778
8,3779
6,3780
3,3781
5,3782
5,3783
6,3784
8,3785
5,3786
3,3787
8,3788
5,3789
6,3790
5,3791
6,3792
8,3793
3,3794
6,3795
8,3796
5,3797
3,3798
3,3799
6,3800
6,3801
5,3802
8,3803
0,3804
6,3805
6,3806
8,3807
3,3808
5,3809
6,3810
6,3811
5,3812
5,3813
5,3814
0,3815
5,3816
0,3817
5,3818
0,3819
6,3820
5,3821
0,3822
8,3823
6,3824
5,3825
3,3826
0,3827
6,3828
0,3829
5,3830
6,3831
3,3832
6,3833
5,3834
6,3835
0,3836
6,3837
3,3838
8,3839
5,3840
6,3841
8,3842
3,3843
8,3844
6,3845
6,3846
6,3847
5,3848
8,3849
6,3850
3,3851
0,3852
8,3853
3,3854
5,3855
5,3856
5,3857
6,3858
5,3859
6,3860
0,3861
6,3862
6,3863
6,3864
0,3865
3,3866
6,3867
0,3868
8,3869
3,3870
0,3871
0,3872
8,3873
5,3874
0,3875
6,3876
5,3877
5,3878
0,3879
5,3880
6,3881
8,3882
0,3883
3,3884
6,3885
5,3886
3,3887
6,3888
6,3889
0,3890
8,3891
3,3892
0,3893
0,3894
8,3895
0,3896
8,3897
6,3898
0,3899
6,3900
6,3901
6,3902
0,3903
0,3904
3,3905
5,3906
0,3907
6,3908
3,3909
8,3910
6,3911
6,3912
8,3913
0,3914
5,3915
6,3916
5,3917
3,3918
0,3919
6,3920
5,3921
6,3922
6,3923
3,3924
3,3925
5,3926
6,3927
3,3928
0,3929
6,3930
3,3931
3,3932
6,3933
0,3934
0,3935
3,3936
5,3937
3,3938
3,3939
0,3940
8,3941
5,3942
6,3943
6,3944
0,3945
8,3946
6,3947
3,3948
5,3949
3,3950
5,3951
8,3952
6,3953
5,3954
5,3955
5,3956
0,3957
3,3958
0,3959
8,3960
0,3961
6,3962
6,3963
8,3964
8,3965
5,3966
0,3967
5,3968
0,3969
3,3970
3,3971
8,3972
6,3973
5,3974
6,3975
8,3976
8,3977
5,3978
0,3979
6,3980
3,3981
0,3982
3,3983
5,3984
3,3985
6,3986
5,3987
3,3988
5,3989
6,3990
6,3991
6,3992
3,3993
6,3994
6,3995
5,3996
5,3997
3,3998
6,3999
0,4000
5,4001
3,4002
3,4003
5,4004
0,4005
8,4006
5,4007
5,4008
5,4009
8,4010
3,4011
5,4012
3,4013
8,4014
6,4015
3,4016
6,4017
5,4018
5,4019
6,4020
3,4021
6,4022
0,4023
6,4024
3,4025
6,4026
6,4027
0,4028
6,4029
5,4030
5,4031
6,4032
5,4033
6,4034
6,4035
6,4036
6,4037
8,4038
6,4039
6,4040
6,4041
6,4042
8,4043
5,4044
3,4045
5,4046
5,4047
5,4048
5,4049
3,4050
5,4051
6,4052
5,4053
6,4054
5,4055
5,4056
5,4057
0,4058
5,4059
8,4060
6,4061
0,4062
5,4063
6,4064
3,4065
6,4066
6,4067
5,4068
3,4069
8,4070
6,4071
0,4072
6,4073
0,4074
5,4075
6,4076
6,4077
5,4078
5,4079
0,4080
3,4081
3,4082
3,4083
5,4084
3,4085
5,4086
3,4087
5,4088
8,4089
0,4090
5,4091
8,4092
5,4093
3,4094
8,4095
3,4096
5,4097
5,4098
6,4099
6,4100
0,4101
5,4102
3,4103
3,4104
6,4105
5,4106
5,4107
0,4108
8,4109
6,4110
0,4111
8,4112
3,4113
5,4114
6,4115
3,4116
5,4117
0,4118
5,4119
5,4120
3,4121
5,4122
5,4123
5,4124
5,4125
8,4126
6,4127
0,4128
5,4129
5,4130
5,4131
5,4132
5,4133
5,4134
6,4135
5,4136
5,4137
5,4138
3,4139
3,4140
6,4141
6,4142
0,4143
3,4144
5,4145
5,4146
8,4147
6,4148
5,4149
0,4150
6,4151
3,4152
6,4153
5,4154
5,4155
8,4156
0,4157
5,4158
5,4159
5,4160
6,4161
5,4162
5,4163
0,4164
6,4165
3,4166
0,4167
6,4168
3,4169
5,4170
8,4171
5,4172
8,4173
6,4174
3,4175
5,4176
5,4177
8,4178
5,4179
8,4180
3,4181
6,4182
5,4183
8,4184
5,4185
5,4186
5,4187
0,4188
3,4189
3,4190
6,4191
0,4192
5,4193
0,4194
8,4195
5,4196
3,4197
3,4198
5,4199
0,4200
6,4201
6,4202
6,4203
0,4204
5,4205
6,4206
6,4207
0,4208
0,4209
8,4210
0,4211
6,4212
5,4213
6,4214
6,4215
6,4216
8,4217
5,4218
5,4219
6,4220
6,4221
0,4222
3,4223
0,4224
5,4225
3,4226
8,4227
6,4228
3,4229
3,4230
6,4231
8,4232
6,4233
3,4234
5,4235
3,4236
3,4237
0,4238
0,4239
3,4240
5,4241
5,4242
0,4243
6,4244
5,4245
6,4246
0,4247
3,4248
5,4249
6,4250
0,4251
6,4252
8,4253
0,4254
0,4255
5,4256
0,4257
6,4258
3,4259
6,4260
3,4261
3,4262
3,4263
6,4264
0,4265
3,4266
8,4267
6,4268
6,4269
3,4270
5,4271
5,4272
3,4273
5,4274
5,4275
5,4276
5,4277
5,4278
5,4279
5,4280
6,4281
3,4282
5,4283
5,4284
3,4285
6,4286
5,4287
3,4288
8,4289
6,4290
6,4291
3,4292
5,4293
5,4294
5,4295
3,4296
6,4297
5,4298
5,4299
3,4300
8,4301
8,4302
6,4303
6,4304
3,4305
6,4306
6,4307
6,4308
0,4309
0,4310
3,4311
5,4312
6,4313
5,4314
3,4315
6,4316
6,4317
5,4318
5,4319
0,4320
5,4321
5,4322
6,4323
0,4324
3,4325
6,4326
3,4327
6,4328
5,4329
8,4330
6,4331
5,4332
6,4333
6,4334
0,4335
6,4336
0,4337
3,4338
6,4339
6,4340
6,4341
8,4342
8,4343
5,4344
6,4345
8,4346
5,4347
6,4348
3,4349
8,4350
6,4351
5,4352
3,4353
3,4354
5,4355
6,4356
3,4357
3,4358
3,4359
0,4360
5,4361
5,4362
0,4363
0,4364
0,4365
3,4366
3,4367
8,4368
6,4369
5,4370
5,4371
6,4372
5,4373
6,4374
6,4375
0,4376
5,4377
8,4378
5,4379
6,4380
6,4381
6,4382
0,4383
6,4384
6,4385
5,4386
5,4387
6,4388
5,4389
5,4390
0,4391
6,4392
6,4393
6,4394
6,4395
6,4396
5,4397
0,4398
6,4399
3,4400
0,4401
6,4402
0,4403
6,4404
3,4405
6,4406
3,4407
3,4408
3,4409
5,4410
3,4411
5,4412
6,4413
6,4414
6,4415
3,4416
6,4417
8,4418
3,4419
6,4420
3,4421
8,4422
3,4423
3,4424
5,4425
5,4426
6,4427
5,4428
6,4429
5,4430
0,4431
6,4432
5,4433
0,4434
3,4435
6,4436
6,4437
8,4438
5,4439
5,4440
0,4441
8,4442
0,4443
3,4444
6,4445
8,4446
6,4447
3,4448
6,4449
5,4450
8,4451
0,4452
5,4453
3,4454
0,4455
5,4456
0,4457
5,4458
3,4459
5,4460
0,4461
5,4462
5,4463
8,4464
6,4465
0,4466
0,4467
5,4468
8,4469
8,4470
3,4471
3,4472
5,4473
0,4474
8,4475
3,4476
5,4477
3,4478
5,4479
5,4480
5,4481
0,4482
0,4483
0,4484
6,4485
5,4486
5,4487
5,4488
3,4489
6,4490
3,4491
5,4492
6,4493
5,4494
8,4495
8,4496
5,4497
6,4498
3,4499
3,4500
6,4501
0,4502
6,4503
8,4504
3,4505
8,4506
6,4507
5,4508
6,4509
6,4510
5,4511
5,4512
5,4513
6,4514
6,4515
3,4516
3,4517
0,4518
6,4519
6,4520
5,4521
3,4522
0,4523
5,4524
6,4525
8,4526
5,4527
6,4528
5,4529
8,4530
6,4531
6,4532
0,4533
6,4534
6,4535
0,4536
3,4537
8,4538
5,4539
8,4540
0,4541
0,4542
3,4543
5,4544
0,4545
3,4546
5,4547
8,4548
5,4549
6,4550
5,4551
0,4552
0,4553
5,4554
6,4555
6,4556
6,4557
6,4558
6,4559
5,4560
0,4561
5,4562
0,4563
8,4564
3,4565
0,4566
5,4567
5,4568
6,4569
5,4570
6,4571
0,4572
0,4573
5,4574
6,4575
0,4576
5,4577
0,4578
0,4579
5,4580
0,4581
0,4582
3,4583
6,4584
0,4585
3,4586
3,4587
5,4588
5,4589
5,4590
0,4591
5,4592
8,4593
8,4594
5,4595
3,4596
8,4597
6,4598
3,4599
5,4600
8,4601
3,4602
5,4603
5,4604
5,4605
6,4606
3,4607
0,4608
6,4609
5,4610
5,4611
0,4612
0,4613
3,4614
5,4615
6,4616
6,4617
0,4618
5,4619
3,4620
3,4621
5,4622
6,4623
5,4624
0,4625
5,4626
5,4627
3,4628
0,4629
6,4630
6,4631
5,4632
6,4633
6,4634
5,4635
8,4636
0,4637
3,4638
5,4639
5,4640
6,4641
3,4642
0,4643
6,4644
0,4645
5,4646
0,4647
5,4648
6,4649
8,4650
0,4651
3,4652
5,4653
8,4654
0,4655
3,4656
5,4657
6,4658
5,4659
3,4660
5,4661
5,4662
5,4663
6,4664
3,4665
6,4666
6,4667
8,4668
6,4669
0,4670
5,4671
6,4672
6,4673
5,4674
8,4675
5,4676
5,4677
8,4678
6,4679
0,4680
6,4681
5,4682
0,4683
5,4684
3,4685
0,4686
0,4687
5,4688
0,4689
3,4690
3,4691
3,4692
6,4693
5,4694
5,4695
3,4696
3,4697
3,4698
5,4699
3,4700
5,4701
8,4702
8,4703
0,4704
6,4705
5,4706
8,4707
8,4708
6,4709
8,4710
8,4711
5,4712
6,4713
0,4714
5,4715
5,4716
6,4717
5,4718
8,4719
6,4720
6,4721
5,4722
0,4723
3,4724
3,4725
0,4726
0,4727
0,4728
0,4729
8,4730
6,4731
0,4732
3,4733
8,4734
3,4735
6,4736
5,4737
0,4738
3,4739
8,4740
8,4741
0,4742
3,4743
3,4744
8,4745
6,4746
5,4747
0,4748
5,4749
3,4750
5,4751
6,4752
6,4753
3,4754
0,4755
6,4756
6,4757
6,4758
3,4759
5,4760
3,4761
5,4762
5,4763
8,4764
6,4765
0,4766
6,4767
5,4768
3,4769
5,4770
8,4771
5,4772
6,4773
0,4774
5,4775
3,4776
5,4777
5,4778
5,4779
5,4780
5,4781
5,4782
0,4783
5,4784
0,4785
5,4786
3,4787
3,4788
6,4789
6,4790
0,4791
3,4792
6,4793
6,4794
6,4795
0,4796
5,4797
6,4798
6,4799
5,4800
3,4801
3,4802
0,4803
6,4804
5,4805
5,4806
5,4807
8,4808
0,4809
0,4810
6,4811
8,4812
5,4813
8,4814
6,4815
6,4816
8,4817
6,4818
0,4819
5,4820
3,4821
5,4822
3,4823
8,4824
3,4825
3,4826
6,4827
6,4828
6,4829
6,4830
5,4831
0,4832
6,4833
6,4834
3,4835
5,4836
3,4837
0,4838
5,4839
0,4840
3,4841
5,4842
6,4843
6,4844
0,4845
6,4846
0,4847
6,4848
5,4849
3,4850
5,4851
0,4852
3,4853
5,4854
8,4855
5,4856
8,4857
6,4858
0,4859
0,4860
3,4861
6,4862
5,4863
6,4864
3,4865
3,4866
3,4867
5,4868
3,4869
6,4870
5,4871
5,4872
3,4873
6,4874
6,4875
6,4876
5,4877
8,4878
6,4879
8,4880
6,4881
8,4882
5,4883
6,4884
0,4885
6,4886
6,4887
5,4888
3,4889
5,4890
6,4891
6,4892
0,4893
6,4894
6,4895
5,4896
0,4897
5,4898
6,4899
6,4900
6,4901
6,4902
5,4903
6,4904
5,4905
5,4906
0,4907
5,4908
8,4909
8,4910
0,4911
3,4912
5,4913
6,4914
5,4915
3,4916
5,4917
0,4918
6,4919
5,4920
3,4921
3,4922
5,4923
0,4924
5,4925
6,4926
6,4927
5,4928
5,4929
3,4930
0,4931
5,4932
6,4933
6,4934
6,4935
0,4936
5,4937
3,4938
6,4939
8,4940
0,4941
5,4942
5,4943
0,4944
6,4945
0,4946
3,4947
6,4948
6,4949
5,4950
6,4951
3,4952
5,4953
5,4954
0,4955
5,4956
0,4957
6,4958
6,4959
3,4960
0,4961
6,4962
6,4963
0,4964
8,4965
6,4966
6,4967
8,4968
6,4969
3,4970
6,4971
3,4972
8,4973
0,4974
6,4975
6,4976
5,4977
6,4978
6,4979
0,4980
5,4981
0,4982
6,4983
8,4984
5,4985
8,4986
0,4987
0,4988
0,4989
0,4990
6,4991
5,4992
8,4993
3,4994
6,4995
5,4996
6,4997
6,4998
5,4999
3,5000
6,5001
6,5002
3,5003
5,5004
6,5005
5,5006
0,5007
5,5008
3,5009
0,5010
8,5011
3,5012
0,5013
6,5014
5,5015
6,5016
5,5017
6,5018
5,5019
5,5020
8,5021
0,5022
5,5023
6,5024
5,5025
8,5026
6,5027
3,5028
6,5029
3,5030
5,5031
8,5032
5,5033
0,5034
6,5035
5,5036
5,5037
6,5038
6,5039
5,5040
8,5041
0,5042
5,5043
0,5044
0,5045
8,5046
3,5047
6,5048
6,5049
6,5050
3,5051
5,5052
5,5053
5,5054
0,5055
5,5056
5,5057
6,5058
0,5059
0,5060
5,5061
5,5062
6,5063
5,5064
6,5065
0,5066
6,5067
5,5068
5,5069
0,5070
6,5071
3,5072
8,5073
5,5074
5,5075
8,5076
6,5077
5,5078
6,5079
6,5080
5,5081
6,5082
3,5083
8,5084
0,5085
0,5086
6,5087
3,5088
5,5089
0,5090
6,5091
5,5092
8,5093
6,5094
0,5095
6,5096
6,5097
5,5098
3,5099
5,5100
5,5101
5,5102
6,5103
3,5104
0,5105
6,5106
6,5107
5,5108
6,5109
0,5110
3,5111
5,5112
6,5113
8,5114
6,5115
6,5116
5,5117
8,5118
6,5119
6,5120
6,5121
3,5122
6,5123
5,5124
5,5125
6,5126
6,5127
6,5128
0,5129
3,5130
0,5131
3,5132
3,5133
5,5134
3,5135
5,5136
5,5137
5,5138
6,5139
3,5140
5,5141
6,5142
3,5143
5,5144
0,5145
3,5146
6,5147
3,5148
0,5149
6,5150
5,5151
6,5152
5,5153
3,5154
6,5155
0,5156
8,5157
6,5158
6,5159
6,5160
6,5161
6,5162
8,5163
8,5164
8,5165
5,5166
3,5167
6,5168
6,5169
8,5170
5,5171
6,5172
5,5173
6,5174
6,5175
3,5176
3,5177
5,5178
6,5179
0,5180
3,5181
6,5182
3,5183
3,5184
6,5185
3,5186
6,5187
5,5188
3,5189
5,5190
8,5191
5,5192
6,5193
8,5194
5,5195
5,5196
0,5197
5,5198
3,5199
5,5200
8,5201
3,5202
6,5203
5,5204
3,5205
5,5206
0,5207
6,5208
0,5209
5,5210
0,5211
6,5212
6,5213
8,5214
5,5215
5,5216
6,5217
5,5218
8,5219
6,5220
6,5221
6,5222
6,5223
8,5224
6,5225
6,5226
5,5227
5,5228
3,5229
5,5230
3,5231
0,5232
3,5233
6,5234
3,5235
6,5236
3,5237
5,5238
3,5239
3,5240
5,5241
5,5242
5,5243
5,5244
3,5245
8,5246
0,5247
6,5248
5,5249
0,5250
5,5251
8,5252
0,5253
6,5254
6,5255
8,5256
3,5257
6,5258
5,5259
6,5260
0,5261
6,5262
0,5263
8,5264
6,5265
6,5266
5,5267
6,5268
3,5269
8,5270
5,5271
5,5272
3,5273
0,5274
5,5275
5,5276
6,5277
8,5278
5,5279
5,5280
3,5281
5,5282
3,5283
3,5284
0,5285
6,5286
0,5287
3,5288
5,5289
8,5290
3,5291
8,5292
5,5293
5,5294
5,5295
3,5296
5,5297
0,5298
5,5299
5,5300
3,5301
6,5302
8,5303
5,5304
5,5305
6,5306
5,5307
8,5308
6,5309
5,5310
6,5311
8,5312
8,5313
6,5314
3,5315
6,5316
8,5317
6,5318
3,5319
5,5320
5,5321
6,5322
5,5323
0,5324
3,5325
6,5326
5,5327
3,5328
0,5329
8,5330
3,5331
3,5332
6,5333
8,5334
5,5335
5,5336
0,5337
0,5338
8,5339
8,5340
0,5341
6,5342
5,5343
6,5344
6,5345
0,5346
3,5347
6,5348
0,5349
3,5350
6,5351
3,5352
3,5353
8,5354
6,5355
0,5356
3,5357
6,5358
3,5359
5,5360
5,5361
3,5362
5,5363
3,5364
6,5365
6,5366
6,5367
8,5368
6,5369
5,5370
5,5371
6,5372
5,5373
3,5374
5,5375
5,5376
0,5377
0,5378
5,5379
8,5380
5,5381
5,5382
0,5383
0,5384
6,5385
6,5386
5,5387
3,5388
8,5389
6,5390
3,5391
5,5392
8,5393
3,5394
5,5395
6,5396
6,5397
5,5398
5,5399
5,5400
3,5401
5,5402
5,5403
5,5404
6,5405
3,5406
5,5407
5,5408
6,5409
3,5410
5,5411
5,5412
6,5413
8,5414
5,5415
6,5416
3,5417
6,5418
6,5419
8,5420
6,5421
3,5422
8,5423
6,5424
5,5425
6,5426
6,5427
6,5428
6,5429
8,5430
8,5431
5,5432
5,5433
3,5434
5,5435
8,5436
5,5437
6,5438
3,5439
5,5440
5,5441
0,5442
3,5443
5,5444
5,5445
0,5446
5,5447
5,5448
6,5449
8,5450
3,5451
6,5452
8,5453
5,5454
5,5455
3,5456
0,5457
8,5458
0,5459
5,5460
3,5461
5,5462
5,5463
5,5464
5,5465
3,5466
3,5467
3,5468
0,5469
5,5470
5,5471
5,5472
5,5473
6,5474
8,5475
5,5476
8,5477
3,5478
5,5479
6,5480
6,5481
5,5482
5,5483
6,5484
5,5485
3,5486
3,5487
8,5488
8,5489
6,5490
6,5491
5,5492
8,5493
3,5494
5,5495
5,5496
3,5497
6,5498
6,5499
6,5500
3,5501
6,5502
6,5503
3,5504
3,5505
6,5506
8,5507
6,5508
3,5509
5,5510
6,5511
6,5512
6,5513
6,5514
6,5515
3,5516
5,5517
5,5518
3,5519
5,5520
3,5521
5,5522
8,5523
3,5524
5,5525
5,5526
6,5527
6,5528
5,5529
5,5530
5,5531
6,5532
3,5533
6,5534
6,5535
6,5536
6,5537
6,5538
6,5539
5,5540
8,5541
5,5542
6,5543
3,5544
8,5545
8,5546
8,5547
0,5548
3,5549
3,5550
8,5551
3,5552
6,5553
6,5554
5,5555
5,5556
0,5557
6,5558
6,5559
0,5560
6,5561
5,5562
3,5563
5,5564
6,5565
5,5566
5,5567
3,5568
6,5569
5,5570
3,5571
6,5572
6,5573
5,5574
0,5575
5,5576
6,5577
5,5578
5,5579
5,5580
3,5581
6,5582
8,5583
3,5584
5,5585
8,5586
6,5587
5,5588
8,5589
5,5590
6,5591
8,5592
5,5593
8,5594
5,5595
0,5596
3,5597
5,5598
0,5599
6,5600
3,5601
5,5602
6,5603
6,5604
6,5605
5,5606
3,5607
3,5608
0,5609
8,5610
5,5611
8,5612
3,5613
5,5614
3,5615
5,5616
5,5617
3,5618
6,5619
5,5620
6,5621
5,5622
8,5623
3,5624
6,5625
6,5626
5,5627
6,5628
3,5629
3,5630
5,5631
6,5632
8,5633
5,5634
6,5635
3,5636
5,5637
6,5638
5,5639
3,5640
3,5641
0,5642
6,5643
6,5644
8,5645
5,5646
0,5647
3,5648
5,5649
5,5650
5,5651
5,5652
6,5653
8,5654
3,5655
8,5656
5,5657
8,5658
5,5659
3,5660
6,5661
6,5662
0,5663
6,5664
5,5665
6,5666
5,5667
5,5668
6,5669
3,5670
3,5671
3,5672
6,5673
6,5674
3,5675
6,5676
0,5677
5,5678
6,5679
6,5680
6,5681
5,5682
3,5683
3,5684
6,5685
6,5686
5,5687
8,5688
6,5689
0,5690
6,5691
0,5692
6,5693
3,5694
5,5695
3,5696
6,5697
5,5698
3,5699
0,5700
0,5701
3,5702
0,5703
5,5704
3,5705
5,5706
6,5707
6,5708
5,5709
5,5710
5,5711
0,5712
5,5713
6,5714
6,5715
5,5716
6,5717
0,5718
6,5719
3,5720
5,5721
5,5722
8,5723
5,5724
3,5725
0,5726
5,5727
5,5728
5,5729
8,5730
8,5731
6,5732
6,5733
6,5734
6,5735
6,5736
5,5737
6,5738
6,5739
6,5740
6,5741
5,5742
6,5743
6,5744
3,5745
0,5746
5,5747
8,5748
6,5749
0,5750
6,5751
0,5752
6,5753
8,5754
8,5755
5,5756
8,5757
5,5758
5,5759
5,5760
5,5761
6,5762
3,5763
5,5764
8,5765
0,5766
8,5767
8,5768
6,5769
0,5770
6,5771
5,5772
3,5773
0,5774
5,5775
6,5776
0,5777
3,5778
5,5779
5,5780
5,5781
5,5782
5,5783
6,5784
0,5785
6,5786
0,5787
6,5788
6,5789
6,5790
3,5791
6,5792
5,5793
6,5794
